#	1574	1	1	1
$0.000	1991	25	3	2
$0.000	1992	11	2	2
$0.000	1993	16	5	4
$0.000	1994	6	2	2
$0.000	1995	9	9	5
$0.000	1996	4	4	3
$0.000	1997	14	6	6
$0.000	1998	5	3	3
$0.000	1999	22	7	6
$0.000	2000	2	2	2
$0.000	2001	13	6	6
$0.000	2002	46	17	12
$0.000	2003	11	9	9
$0.000	2004	20	7	6
$0.000	2005	63	37	8
$0.000	2006	168	89	5
$0.000	2007	47	18	10
$0.000	2008	5	4	4
$0.0006	1906	4	4	2
$0.0006	1916	4	4	4
$0.0006	1918	1	1	1
$0.0006	1920	3	3	3
$0.0006	1922	1	1	1
$0.0006	1923	3	3	3
$0.0006	1927	1	1	1
$0.0006	1932	1	1	1
$0.0006	1935	1	1	1
$0.0006	1939	1	1	1
$0.0006	1942	1	1	1
$0.0006	1949	3	3	3
$0.0006	1951	2	2	2
$0.0006	1952	17	5	3
$0.0006	1955	1	1	1
$0.0006	1956	1	1	1
$0.0006	1958	1	1	1
$0.0006	1961	1	1	1
$0.0006	1963	7	7	7
$0.0006	1970	2	2	1
$0.0006	1972	1	1	1
$0.0006	1976	3	3	3
$0.0006	1977	1	1	1
$0.0006	1978	1	1	1
$0.0006	1979	3	3	3
$0.0006	1981	5	5	5
$0.0006	1982	2	2	2
$0.0006	1984	4	4	4
$0.0006	1986	1	1	1
$0.0006	1987	9	5	5
$0.0006	1988	3	3	3
$0.0006	1989	1	1	1
$0.0006	1990	1	1	1
$0.0006	1992	3	2	2
$0.0006	1994	1	1	1
$0.0006	1995	2	2	2
$0.0006	1996	3	2	2
$0.0006	1997	2	2	2
$0.0006	1998	8	8	7
$0.0006	1999	2	2	2
$0.0006	2000	1	1	1
$0.0006	2002	5	5	4
$0.0006	2003	1	1	1
$0.0006	2004	5	3	3
$0.0006	2006	1	1	1
$0.0006	2007	1	1	1
$0.0006	2008	4	4	4
$0.0017	1878	1	1	1
$0.0017	1906	4	4	2
$0.0017	1908	1	1	1
$0.0017	1911	5	5	5
$0.0017	1913	2	1	1
$0.0017	1918	5	4	2
$0.0017	1927	1	1	1
$0.0017	1934	1	1	1
$0.0017	1935	1	1	1
$0.0017	1940	2	2	2
$0.0017	1946	4	4	4
$0.0017	1947	2	2	2
$0.0017	1950	2	2	2
$0.0017	1954	2	2	2
$0.0017	1970	1	1	1
$0.0017	1978	4	4	4
$0.0017	1979	1	1	1
$0.0017	1983	2	2	1
$0.0017	1989	1	1	1
$0.0017	1993	1	1	1
$0.0017	1995	1	1	1
$0.0017	1996	1	1	1
$0.0017	1997	1	1	1
$0.0017	2000	3	3	3
$0.0017	2001	6	6	6
$0.0017	2002	5	5	4
$0.0017	2004	1	1	1
$0.0017	2005	1	1	1
$0.0017	2007	5	5	5
$0.0017	2008	5	5	5
$0.0027	1895	1	1	1
$0.0027	1905	2	1	1
$0.0027	1906	2	1	1
$0.0027	1923	1	1	1
$0.0027	1924	1	1	1
$0.0027	1930	2	2	2
$0.0027	1934	1	1	1
$0.0027	1939	1	1	1
$0.0027	1940	1	1	1
$0.0027	1944	1	1	1
$0.0027	1948	4	4	2
$0.0027	1950	4	4	4
$0.0027	1955	2	2	2
$0.0027	1956	3	3	3
$0.0027	1959	2	2	2
$0.0027	1961	2	2	2
$0.0027	1964	1	1	1
$0.0027	1970	1	1	1
$0.0027	1971	5	5	5
$0.0027	1972	1	1	1
$0.0027	1977	2	2	2
$0.0027	1981	2	2	2
$0.0027	1984	3	3	3
$0.0027	1986	1	1	1
$0.0027	1988	1	1	1
$0.0027	1990	3	2	2
$0.0027	1993	2	2	2
$0.0027	1994	4	4	2
$0.0027	2000	3	3	2
$0.0027	2001	1	1	1
$0.0027	2003	1	1	1
$0.0027	2004	1	1	1
$0.0027	2006	2	2	2
$0.0027	2008	1	1	1
$0.003	1899	2	2	2
$0.003	1903	1	1	1
$0.003	1911	4	4	4
$0.003	1913	4	4	4
$0.003	1915	7	7	7
$0.003	1916	8	8	8
$0.003	1918	9	8	2
$0.003	1920	18	17	7
$0.003	1921	5	5	5
$0.003	1922	4	4	4
$0.003	1923	9	9	3
$0.003	1924	3	3	2
$0.003	1925	1	1	1
$0.003	1926	3	1	1
$0.003	1927	1	1	1
$0.003	1928	6	6	4
$0.003	1929	14	12	8
$0.003	1930	2	2	2
$0.003	1931	2	1	1
$0.003	1932	7	6	4
$0.003	1933	2	2	2
$0.003	1935	6	6	4
$0.003	1936	1	1	1
$0.003	1937	2	2	2
$0.003	1938	6	3	3
$0.003	1940	1	1	1
$0.003	1941	5	3	3
$0.003	1942	6	5	4
$0.003	1943	2	2	2
$0.003	1944	7	7	7
$0.003	1945	4	3	3
$0.003	1946	4	3	2
$0.003	1947	4	4	2
$0.003	1948	5	5	5
$0.003	1949	2	2	2
$0.003	1950	2	2	2
$0.003	1951	7	4	4
$0.003	1952	3	3	3
$0.003	1953	2	2	2
$0.003	1954	8	8	6
$0.003	1955	12	12	7
$0.003	1956	8	8	6
$0.003	1957	3	3	3
$0.003	1958	1	1	1
$0.003	1960	9	7	7
$0.003	1961	3	3	3
$0.003	1962	5	5	5
$0.003	1963	7	7	5
$0.003	1964	5	5	5
$0.003	1966	9	7	5
$0.003	1967	3	3	3
$0.003	1968	2	2	2
$0.003	1970	14	10	6
$0.003	1971	5	5	4
$0.003	1972	4	4	4
$0.003	1973	4	4	4
$0.003	1974	10	10	10
$0.003	1975	10	10	3
$0.003	1976	4	4	4
$0.003	1977	8	8	8
$0.003	1978	8	8	4
$0.003	1979	6	6	6
$0.003	1980	10	10	8
$0.003	1981	3	3	3
$0.003	1982	9	9	6
$0.003	1983	6	5	5
$0.003	1984	6	6	4
$0.003	1985	1	1	1
$0.003	1986	11	10	7
$0.003	1987	4	4	4
$0.003	1988	4	4	2
$0.003	1989	5	5	5
$0.003	1990	5	3	3
$0.003	1991	1	1	1
$0.003	1992	8	8	6
$0.003	1993	7	5	5
$0.003	1994	1	1	1
$0.003	1995	10	8	8
$0.003	1996	8	7	7
$0.003	1997	7	7	7
$0.003	1998	10	9	8
$0.003	1999	8	8	8
$0.003	2000	13	13	13
$0.003	2001	19	19	17
$0.003	2002	21	20	20
$0.003	2003	25	25	19
$0.003	2004	19	19	14
$0.003	2005	24	23	21
$0.003	2006	15	14	11
$0.003	2007	10	9	8
$0.003	2008	20	18	14
$0.0033	1907	1	1	1
$0.0033	1908	2	2	2
$0.0033	1912	5	5	5
$0.0033	1913	1	1	1
$0.0033	1914	1	1	1
$0.0033	1915	1	1	1
$0.0033	1920	4	4	4
$0.0033	1923	1	1	1
$0.0033	1940	2	2	2
$0.0033	1942	5	5	5
$0.0033	1944	1	1	1
$0.0033	1959	1	1	1
$0.0033	1971	1	1	1
$0.0033	1975	1	1	1
$0.0033	1977	1	1	1
$0.0033	1978	1	1	1
$0.0033	1984	1	1	1
$0.0033	1988	2	2	2
$0.0033	1989	4	4	4
$0.0033	1992	1	1	1
$0.0033	1995	1	1	1
$0.0033	1996	1	1	1
$0.0033	1999	2	1	1
$0.0033	2000	1	1	1
$0.0033	2002	3	3	3
$0.0033	2003	1	1	1
$0.0033	2004	2	1	1
$0.0033	2005	2	2	2
$0.0033	2006	2	2	2
$0.0033	2007	1	1	1
$0.0033	2008	5	5	5
$0.010	1905	2	2	2
$0.010	1907	3	3	3
$0.010	1913	2	2	2
$0.010	1916	1	1	1
$0.010	1918	2	1	1
$0.010	1919	2	2	2
$0.010	1920	5	5	4
$0.010	1921	2	2	2
$0.010	1926	1	1	1
$0.010	1927	7	7	6
$0.010	1929	1	1	1
$0.010	1931	1	1	1
$0.010	1933	1	1	1
$0.010	1935	1	1	1
$0.010	1940	3	3	2
$0.010	1942	3	3	3
$0.010	1945	2	2	2
$0.010	1947	1	1	1
$0.010	1948	1	1	1
$0.010	1949	7	4	4
$0.010	1950	1	1	1
$0.010	1951	1	1	1
$0.010	1952	7	7	3
$0.010	1953	3	3	3
$0.010	1955	5	5	5
$0.010	1956	7	7	3
$0.010	1958	2	2	2
$0.010	1960	3	3	3
$0.010	1961	9	9	6
$0.010	1962	1	1	1
$0.010	1963	3	3	2
$0.010	1964	2	2	2
$0.010	1965	6	4	3
$0.010	1967	2	2	2
$0.010	1969	2	2	2
$0.010	1970	1	1	1
$0.010	1971	3	3	3
$0.010	1973	2	2	2
$0.010	1974	3	3	3
$0.010	1975	2	2	2
$0.010	1978	1	1	1
$0.010	1979	6	4	4
$0.010	1980	4	4	4
$0.010	1981	2	2	1
$0.010	1982	1	1	1
$0.010	1983	2	1	1
$0.010	1984	3	3	3
$0.010	1986	2	1	1
$0.010	1987	3	3	3
$0.010	1989	3	3	3
$0.010	1990	2	2	1
$0.010	1991	9	7	5
$0.010	1992	1	1	1
$0.010	1993	6	4	2
$0.010	1995	3	3	3
$0.010	1996	2	1	1
$0.010	1997	1	1	1
$0.010	1998	3	3	3
$0.010	1999	3	3	3
$0.010	2000	11	11	10
$0.010	2002	9	7	7
$0.010	2003	11	8	5
$0.010	2004	3	3	3
$0.010	2005	5	4	4
$0.010	2006	8	8	7
$0.010	2007	18	15	11
$0.010	2008	14	8	7
$0.014	1896	1	1	1
$0.014	1898	4	2	2
$0.014	1901	1	1	1
$0.014	1903	1	1	1
$0.014	1905	1	1	1
$0.014	1907	4	4	4
$0.014	1911	3	3	3
$0.014	1912	9	9	9
$0.014	1913	6	6	6
$0.014	1916	5	5	5
$0.014	1917	5	5	5
$0.014	1918	3	3	3
$0.014	1919	8	8	8
$0.014	1920	22	22	7
$0.014	1921	2	2	1
$0.014	1922	3	2	2
$0.014	1928	1	1	1
$0.014	1929	2	2	2
$0.014	1931	1	1	1
$0.014	1932	1	1	1
$0.014	1933	1	1	1
$0.014	1935	3	3	3
$0.014	1936	1	1	1
$0.014	1937	1	1	1
$0.014	1938	3	3	3
$0.014	1940	1	1	1
$0.014	1941	1	1	1
$0.014	1942	4	4	4
$0.014	1947	1	1	1
$0.014	1949	3	1	1
$0.014	1952	4	4	2
$0.014	1953	2	1	1
$0.014	1956	30	15	7
$0.014	1957	5	5	3
$0.014	1958	4	2	2
$0.014	1959	2	2	2
$0.014	1961	1	1	1
$0.014	1962	1	1	1
$0.014	1963	6	5	5
$0.014	1968	2	1	1
$0.014	1969	2	2	2
$0.014	1970	2	2	2
$0.014	1971	2	2	2
$0.014	1972	3	3	3
$0.014	1973	1	1	1
$0.014	1974	3	3	3
$0.014	1975	2	2	2
$0.014	1976	4	4	3
$0.014	1978	5	4	3
$0.014	1979	5	5	4
$0.014	1980	13	13	12
$0.014	1981	2	2	1
$0.014	1982	2	2	2
$0.014	1983	1	1	1
$0.014	1987	5	5	5
$0.014	1989	3	2	2
$0.014	1990	2	2	2
$0.014	1991	7	5	4
$0.014	1992	3	3	2
$0.014	1993	6	4	4
$0.014	1994	3	3	2
$0.014	1995	4	4	4
$0.014	1996	4	4	4
$0.014	1997	8	8	8
$0.014	1998	4	4	4
$0.014	2000	4	3	3
$0.014	2001	3	1	1
$0.014	2002	5	4	4
$0.014	2003	4	4	4
$0.014	2004	20	16	13
$0.014	2005	5	3	3
$0.014	2006	15	12	10
$0.014	2007	3	3	2
$0.014	2008	4	4	4
$0.0200	1906	2	2	2
$0.0200	1908	1	1	1
$0.0200	1914	3	3	3
$0.0200	1931	2	2	2
$0.0200	1953	1	1	1
$0.0200	1960	2	2	2
$0.0200	1967	2	2	2
$0.0200	1969	1	1	1
$0.0200	1971	3	3	3
$0.0200	1977	4	4	2
$0.0200	1978	2	2	2
$0.0200	1983	6	6	2
$0.0200	1984	3	2	1
$0.0200	1986	1	1	1
$0.0200	1990	3	2	1
$0.0200	1991	2	2	2
$0.0200	1992	1	1	1
$0.0200	2000	2	2	2
$0.0200	2001	11	7	3
$0.0200	2002	3	3	3
$0.0200	2003	2	2	2
$0.0200	2005	2	2	2
$0.0200	2006	12	10	6
$0.0200	2007	1	1	1
$0.0250	1892	2	2	2
$0.0250	1900	1	1	1
$0.0250	1919	1	1	1
$0.0250	1921	3	3	3
$0.0250	1927	1	1	1
$0.0250	1942	1	1	1
$0.0250	1944	3	3	3
$0.0250	1948	4	3	3
$0.0250	1950	6	6	6
$0.0250	1951	1	1	1
$0.0250	1952	2	2	2
$0.0250	1955	2	2	2
$0.0250	1961	2	2	2
$0.0250	1962	3	3	3
$0.0250	1964	1	1	1
$0.0250	1968	1	1	1
$0.0250	1969	1	1	1
$0.0250	1972	3	3	3
$0.0250	1978	4	3	3
$0.0250	1983	2	2	2
$0.0250	1984	1	1	1
$0.0250	1987	1	1	1
$0.0250	1990	3	3	3
$0.0250	1991	1	1	1
$0.0250	1992	3	3	3
$0.0250	1995	1	1	1
$0.0250	1997	1	1	1
$0.0250	2000	2	1	1
$0.0250	2001	2	2	1
$0.0250	2002	4	3	3
$0.0250	2004	1	1	1
$0.0250	2005	1	1	1
$0.0250	2008	5	3	3
$0.028	1878	1	1	1
$0.028	1892	2	2	2
$0.028	1904	2	2	2
$0.028	1905	3	3	3
$0.028	1906	2	2	2
$0.028	1909	1	1	1
$0.028	1912	3	3	3
$0.028	1913	5	5	5
$0.028	1914	1	1	1
$0.028	1916	3	3	3
$0.028	1918	1	1	1
$0.028	1919	3	3	2
$0.028	1921	2	2	2
$0.028	1925	1	1	1
$0.028	1926	1	1	1
$0.028	1927	1	1	1
$0.028	1928	1	1	1
$0.028	1929	2	2	2
$0.028	1934	2	2	2
$0.028	1935	7	7	5
$0.028	1936	1	1	1
$0.028	1938	1	1	1
$0.028	1939	1	1	1
$0.028	1940	3	3	3
$0.028	1945	1	1	1
$0.028	1947	2	2	2
$0.028	1949	1	1	1
$0.028	1951	1	1	1
$0.028	1952	4	4	3
$0.028	1958	2	2	2
$0.028	1961	1	1	1
$0.028	1962	1	1	1
$0.028	1963	3	3	3
$0.028	1965	2	2	2
$0.028	1966	1	1	1
$0.028	1968	5	5	5
$0.028	1969	1	1	1
$0.028	1970	4	2	2
$0.028	1971	2	2	2
$0.028	1975	4	4	1
$0.028	1976	2	1	1
$0.028	1977	4	4	4
$0.028	1978	1	1	1
$0.028	1979	2	2	2
$0.028	1980	3	3	3
$0.028	1981	2	2	2
$0.028	1982	1	1	1
$0.028	1983	1	1	1
$0.028	1984	2	2	2
$0.028	1985	1	1	1
$0.028	1986	2	1	1
$0.028	1987	2	2	2
$0.028	1988	3	3	3
$0.028	1989	5	5	5
$0.028	1990	6	6	5
$0.028	1991	2	2	2
$0.028	1992	2	2	2
$0.028	1993	4	4	4
$0.028	1994	2	2	2
$0.028	1995	1	1	1
$0.028	1996	2	2	2
$0.028	1997	3	3	3
$0.028	1999	6	5	5
$0.028	2000	9	9	9
$0.028	2001	4	4	4
$0.028	2002	5	2	2
$0.028	2003	10	10	8
$0.028	2004	6	6	6
$0.028	2005	9	9	7
$0.028	2006	11	9	7
$0.028	2007	3	3	3
$0.028	2008	2	2	2
$0.048	1898	2	2	2
$0.048	1905	1	1	1
$0.048	1908	4	4	4
$0.048	1909	2	2	2
$0.048	1910	5	5	5
$0.048	1911	1	1	1
$0.048	1915	2	2	2
$0.048	1916	9	9	9
$0.048	1917	4	4	4
$0.048	1918	1	1	1
$0.048	1919	2	2	2
$0.048	1920	5	5	5
$0.048	1921	2	2	2
$0.048	1922	2	2	2
$0.048	1926	1	1	1
$0.048	1928	1	1	1
$0.048	1931	3	3	3
$0.048	1939	2	2	2
$0.048	1941	2	2	2
$0.048	1942	2	2	2
$0.048	1943	1	1	1
$0.048	1944	2	2	2
$0.048	1946	1	1	1
$0.048	1947	2	2	2
$0.048	1961	6	4	4
$0.048	1963	1	1	1
$0.048	1965	3	3	3
$0.048	1966	2	2	2
$0.048	1967	2	2	2
$0.048	1968	8	5	5
$0.048	1969	9	5	5
$0.048	1970	1	1	1
$0.048	1971	3	3	3
$0.048	1973	2	2	2
$0.048	1974	1	1	1
$0.048	1975	1	1	1
$0.048	1977	10	9	9
$0.048	1978	2	2	2
$0.048	1980	2	2	2
